2.8	Ein junges Mädchen, das einen Rückschlag im Wasser macht.	ein junges Mädchen trägt lila durch Wasser
0.8	Ein Snowboarder fährt auf einem Snowboard ein Geländer neben einer Treppe hinunter.	Ein Junge zerkleinert ein Skateboard an einer Betonwand.
1.4	Eine Frau mit zwei Männern in Hüten Geselligkeit draußen.	Eine junge Frau mit Strickmütze steht an der Wand einer Domino's Pizza.
4.2	Ein kleiner Junge in einem Bademantel sitzt in einem Metallstuhl.	Ein Junge in einem Gewand sitzt auf einem Stuhl.
2.2	Ein schwarzer Hund läuft durch den Schnee.	Ein schwarzer Pit Bull Hund läuft durch den Dreck.
3.4	eine Gruppe von Jugendlichen tanzen auf einem Holzboden.	Eine Gruppe von Menschen in dunkler Kleidung sind Linientanz auf einem Holzboden.
0.4	Ein kleiner Junge fährt Fahrrad.	Ein junges Mädchen, das auf einem blauen aufblasbaren Spielzeug liegt
1.8	Ein schwarzer Hund läuft im Schnee.	Ein schwarzer Hund läuft am Strand.
1.0	Drei Hunde im Schnee an einem Zaun.	Zwei Hunde trinken Wasser in einem See.
0.2	Ein Mädchen läuft entlang eines Flussufers mit zwei schwarzen Hunden.	Ein kleiner Junge streichelt einen Tiger, der sich hinlegt.
1.8	Ein Mädchen im Teenageralter, das an einem Strand rennt und schreit, mit einem älteren Mann hinter ihr.	ein kleines Kind, das am Ufer am Strand entlang läuft
0.0	Ein brauner und weißer Hund geht neben einem Mann auf einem Skateboard.	Ein blondes Kind liegt auf einem Zweig eines Baumes in einem grünen Feld.
4.0	Mann reitet ein Surfbrett auf einer Welle.	Ein Mann in Schwarz auf einem Surfbrett, der auf einer Welle reitet.
4.2	Der Mann im roten Hemd klettert die Seite eines Berges.	Ein Mann klettert die Seite eines Berges.
1.4	Ein Mann, der ein Motorrad fährt, während er eine schwarze Uniform trägt.	Ein weißes Motorrad wird um eine Rennstrecke gefahren.
1.2	ein schwarzer Hund schwimmt durch einen Fluss.	ein schwarzer Hund, der durch den Schnee graben.
3.2	Ein Mann und eine Frau lächeln.	Ein Mann und eine Frau lachen.
4.8	Ein Mann steht auf einem Felsen oder Berg und beobachtet den Sonnenuntergang.	Ein Mann, der in den Bergen steht und einen Sonnenuntergang beobachtet.
1.4	Zwei kleine Mädchen spielen auf einem Trampolin.	Zwei kleine Jungs spielen auf einem Spielplatz.
0.2	Zwei Mädchen springen hoch in die Luft.	Zwei Hunde nusseln sich gegenseitig im Gras in der Nähe eines Sees.
4.8	Die Frau, die eine schwarze Geldbörse hält, raucht eine Zigarette.	Eine Frau mit einer schwarzen Tasche raucht eine Zigarette
4.2	Ein Hund läuft entlang des Gras.	Ein brauner Hund läuft im Gras.
1.0	Ein Mann mit langen Haaren schaut durch eine Kamera.	Eine Frau steht an einer Wand in der Nähe einer Videokamera.
4.0	Brauner Hund läuft auf Gras.	Der Hund läuft auf Gras.
0.0	Zwei Leute, die Hüte tragen, sitzen und schauen sich die Kamera an.	Ein Mann, der ein blaues Hemd trägt, macht ein knackiges Gesicht.
3.2	Zwei Mädchen spielen mit Menschen und Blumen hinter ihnen.	Zwei junge Mädchen, die Röcke tragen, spielen in einem Garten.
0.0	Ein Mädchen in einem rosa Hemd streckt ihre Gliedmaßen in der Luft aus.	Ein Mann, der in einem Weihnachtsmann-Anzug gekleidet ist, klettert ein großes Betongebäude hoch.
1.4	Ein kleines Mädchen in einem roten Hemd zieht einen Drachen.	Ein Mädchen in einem roten Hemd macht ein Foto auf einem Telefon.
0.0	Kind rutschen im Schnee.	Mann schläft auf der Straße.
4.2	Drei Hunde spielen im Wasser.	Drei Hunde schwimmen im Wasser.
5.0	Ein weißer Hund läuft auf Sand.	Ein weißer Hund läuft auf dem Sand.
0.2	Ein kleines Mädchen mit ihren Händen in der Luft sitzt auf dem Rücken eines Mannes, während er auf einer Decke liegt.	Ein Kind läuft in die entgegengesetzte Richtung anderer, die ein Spiel spielten.
1.4	ein rot-weißer Rennwagen, der auf einer schmutzigen Rennstrecke rennt.	Eine Person fährt ein Dirt Bike in einem Rennen auf einer Feldbahn.
2.2	Ein schwarz-weißer Hund läuft durch ein Kuhfeld.	Ein großer schwarz-weißer Hund läuft im Ozeanwasser
0.6	Ein Mann in einem Strohhut schattiert sein Telefon, während andere auf einem belebten Bürgersteig gehen.	Ein Mann liegt auf einer Straße mit dem Kopf und den Schultern unter einem geparkten Auto, das aufgesaugt ist.
0.8	Ein Mann mit einem Messenger Bag vor einer grauen Fliesenwand.	Mann in roter Jacke steht vor dem Leuchtturm.
3.2	Ein Hund schwimmt im Wasser.	Drei Hunde schwimmen im Wasser.
4.6	Ein kleiner weißer lockiger Hund läuft mit einem Stock im Mund über den Bürgersteig.	Ein weißer lockiger Hund läuft mit einem Stock im Mund.
2.8	Die blonde Frau trägt eine schwarze, amerikanische Flagge, Tartanmütze.	Eine rothaarige Frau trägt eine schwarze Baskenmütze, die mit der amerikanischen Flagge geschmückt ist.
0.6	Eine Person, die ein Netz hält, steht im Wasser.	Eine schwarze Frau und zwei schwarze Kinder sitzen in einem strohgedeckten Zelt.
0.4	Eine Frau in einem roten Trainingsanzug quetscht Zitronen in einer Presse.	Eine junge Frau in einem rosa Hoodie macht ein Foto.
4.2	ein Mann geht zwei Hunde an den Leinen die Straße hinunter	Ein Mann spaziert zwei Hunde in der Stadt.
2.2	Ein Hund läuft im Schnee.	Zwei Hunde laufen im Dreck
1.6	Ein kleiner Junge spielt im Schnee.	Der braune und weiße Hund spielt im Schnee.
3.2	Eine Frau in einem blauen Hemd und tan Shorts sitzt an einem Tisch.	Eine lächelnde junge Frau in einem tourkisfarbenen Hemd und Bandanna posiert am Tisch im Freien.
3.2	ein weißer Hund läuft im Schnee	Die Hunde laufen im Schnee.
0.0	Der schwarze Hund läuft durch den Schnee.	Ein Rennfahrer fährt sein Auto durch den Schlamm.
4.4	Ein Hund trägt einen grünen Pullover und einen Rucksack, der auf Schnee läuft.	Ein kleiner Hund, der einen grünen Pullover und einen Rucksack trägt, geht durch den Schnee.
0.6	Eine Gruppe von Leuten, die an einem Schreibtisch sitzen.	Eine Gruppe von Mädchen am Strand.
2.8	Drei Hunde laufen auf einem Feld.	Zwei Hunde laufen auf einem grasbewachsenen Feld
0.4	Ein Mann und eine Frau mit ihren Händen am Kind stehen neben einem Weihnachtsbaum.	Der Mann mit weißem Bart und blauer Kappe steht in der Tür einer Werkstatt.
1.2	Der schwarz-weiße Hund hat einen Stock in seinen Pfoten.	Ein schwarzer Hund und ein weißer Hund stehen auf Schnee.
1.4	Ein weißer Hund läuft durch den Schnee	Der schwarz-weiße Hund läuft durch das Gras.
0.6	Ein Mann auf Skiern auf einem schneebedeckten Hügel mit Bergen im Hintergrund	Ein Hund genießt ein Toben im Wasser mit Bergen und Sand im Hintergrund.
1.2	Ein Mann auf einem Fahrradnest an einem Fluss.	Ein Mann auf dem Fahrrad macht einen sehr hohen Sprung.
0.4	Ein Skifahrer geht den schneebedeckten Hügel hinunter.	Ein brauner Hund liegt im Schnee.
3.6	Zwei Hunde laufen auf dem Rasen.	Zwei Hunde laufen im Dreck
0.6	Ein Mann sprüht eine Flüssigkeit aus einem langen Schlauch am Strand.	Ein Typ sitzt auf seinem Fahrrad mit einem Rad in der Luft.
2.2	Eine Person in einer roten Weste berührt die blauen Schlittschuhe auf einer anderen Person.	Eine Dame befestigt jemandes Schlittschuhe im Schnee.
4.8	Ein Mädchen springt auf dem Kopf auf einem Trampolin.	Ein Mädchen prallt auf dem Kopf auf einem Trampolin.
2.0	Eine Frau, die vor Bäumen steht und lächelnd.	Ein Mann spaziert an Bäumen vor der Skyline der Stadt.
2.4	Ein Junge, der einen Rückschlag in ein Schwimmbad macht.	Ein Junge trägt rote und blaue Badehose, der den Kopf zuerst in ein Schwimmbad springt.
4.2	drei kleine Jungen bedecken sich mit Blasen.	Drei Kinder, die an einem Pool stehen, sind mit Schaumblasen bedeckt.
0.2	Der Junge schaut auf das Mädchen, als ein anderes Mädchen sie ignoriert.	der Junge taucht in den Pool, als das Paar beobachten.
3.2	Ein schwarzer Hund mit blauem Halsband läuft im Schnee.	Ein schwarzer Hund mit rotem Halsband spielt im Schnee.
3.8	Ein Vogel sitzt in einem Baum.	Ein Vogel sitzt in einem blattlosen Baum.
4.0	Ein brauner Hund kaut auf einer orangefarbenen Kugel.	Ein Hund hat einen orangefarbenen Ball im Mund.
0.6	Ein brauner Hund springt in die Luft, um einen Ball zu fangen.	drei junge Frau springen in die Luft, um einen Ball zu fangen.
3.2	Ein Kind geht von einem Picknicktisch zum anderen.	Der Junge hüpft von einem Picknicktisch zum anderen im Park.
3.0	Ein Hund im Schnee.	Zwei Hunde im Schnee.
4.8	Dalmation entlang des Strandes.	Ein Dalmation verläuft entlang eines Strandes.
5.0	Ein Hund, der durch Schnee läuft.	Ein Hund läuft im Schnee.
2.0	Vier schwarze Hunde laufen über das Gras.	Ein Hund läuft über das Grasfeld.
3.6	Ein Mann in Rot und Schwarz schlägt mit dem Kopf einen Fußball.	Ein Mann in einem rot gestreiften Fußballtrikot führt einen Ball.
1.2	Ein brauner Hund geht auf dem Rasen.	Ein Hund jagt einen anderen an einem Baum.
4.6	Eine Frau, die ein Baby auf einem Skateboard am Strand legt.	eine Frau hält ein kleines Baby auf einem Skateboard am Strand
4.0	Ein schwarzer Hund beißt spielerisch ein hellbraunes Hundeohr.	Ein schwarzer Hund biss spielerisch einen anderen Hund in einer Wohnzimmereinstellung
4.4	Der Beagle ist zu Fuß am Strand an der Wasserlinie.	Ein Beagle wandert entlang der ruhigen Küste.
5.0	Der schwarz-weiße Hund läuft durch das Gras.	Ein schwarz-weißer Hund läuft durch Gras.
0.0	Zwei Hunde laufen durch den Schnee, einer mit einem Tennisball.	Der Junge macht einen Stunt, durch die Luft, auf seinem Fahrrad.
3.2	Ein schwarzer Hund geht mit einem Stock im Mund auf dem Gras.	Der schwarze Hund läuft auf dem Gras mit einem Spielzeug im Mund.
3.0	Ein Mann geht auf einen Polizisten zu, der in einem Fußgängerübergang auf einer Stadtstraße steht.	Ein Polizist steht in einem Fußgängerübergang in einer Stadt.
4.6	Ein schwarzer Hund und ein weißer Hund spielen auf der Straße.	Ein schwarzer Hund und ein weißer Hund spielen zusammen auf der Straße.
3.6	Ein großer schwarz-weißer Hund schwimmt im Wasser.	Ein schwarz-weißer Hund mit einem Stock ist in schlammigem Wasser.
4.2	Ein kleiner Junge Clowns mit einem Sieb auf dem Kopf.	Ein Junge mit einem Metallsieb auf dem Kopf.
0.0	Zwei Bauarbeiter sitzen auf einem Balken, der eine Pause macht.	Der Mann zieht sein Hemd in der Nähe eines Fahrstuhls an.
1.2	Ein Mann und eine Frau lachen.	Ein Mann und eine Frau küssen.
2.83	Ein schwarzer, brauner und weißer Hund, der durch ein Feld läuft.	Ein weißer und brauner Hund läuft auf einem Feld.
4.6	Kinder spielen in einem Schwimmbad, während zwei erwachsene Männer sie beobachten.	Kinder spielen in einem Pool, während die Erwachsenen schauen.
0.0	Zwei Kinder spritzen ins Wasser.	Zwei Hunde spielen zusammen auf dem Bett.
4.6	Der braune und weiße Hund wandert in flachen Gewässern.	Ein weißer und brauner Hund scheint auf dem Wasser zu laufen.
1.6	Eine Frau liest auf öffentlichen Verkehrsmitteln.	Ein Mann, der in öffentlichen Verkehrsmitteln eingeschlafen ist.
1.8	Eine Bulldogge läuft durch einen grasbewachsenen Park, während die Menschen im Hintergrund stehen.	Ein Hund läuft in einem großen Körper von Wasser verursacht es zu spritzen.
2.2	Ein kleiner Junge, der Fahrrad auf einer Backsteinstraße fährt	Eine Person macht Tricks auf einem Fahrrad auf einer Rampe, die von Bäumen umgeben ist.
3.8	Der junge Mann ist Skateboarden in einem Skatepark.	ein Junge in einem blauen T-Shirt ist in der Luft auf einem Skateboard in einem Skatepark.
4.4	Ein Mädchen springt Seil auf einem Bürgersteig in der Nähe einer Parkgarage.	Ein Mädchen springt Seil auf einem Bürgersteig mit einer Parkgarage auf der linken Seite.
3.0	Eine Person ist draußen im Wasser am Strand, während die Sonne untergeht.	Eine Person über ihrem Surfbrett auf dem Wasser.
4.0	Ein Hund springt in die Luft, um einen Frisbee zu fangen.	Der braune Hund springt auf einen rosa Frisbee.
1.0	Der Hund gibt das Spielspielzeug an seinen Meister zurück.	Drei Hunde rennen zusammen im Schnee.
4.6	Zwei Weibchen springen von den Schaukeln ab.	Zwei Mädchen springen aus den Schaukeln.
0.6	Eine Frau mit einem jungen Mädchen posiert mit Bärenstatuen vor einem Geschäft.	Ein Mann in einem Trikot steht vor einer großen Menschenmenge.
4.4	Ein Mann ohne Hemd, der Fußball auf einem Rasen spielt.	Ein hemdloser Mann fängt einen Fußball
0.8	Ein Mädchen, das grün trägt, dreht etwas in ihren Händen.	Ein kleiner Junge, der nur grüne Shorts trägt, posiert peinlich mit einem Backsteinhintergrund.
0.4	Ein Mann in einer roten Jacke hält sein Fahrrad für das Bild.	Eine Frau in einer roten Jacke ist Video Taping eine natürliche Landschaft.
0.8	Ein Junge springt in ein nicht so überfülltes öffentliches Schwimmbad.	Ein Mann springt auf einem Snowboard.
0.6	Die Clowns schlagen eine Pose für die Kamera.	Ein Kind in Orange ist auf einem Boogie Board in den Wellen.
0.0	Vier Kinder, die Hände halten, springen in ein Schwimmbad.	Vier Hunde spielen im Schnee.
2.8	Ein Junge schiebt einen Wagen mit zwei Kürbissen.	Ein Kind hockt hinter einem Wagen mit zwei Kürbissen drin.
0.0	Zwei Fußballspieler kämpfen während eines intensiven Spiels um den Ball.	Zwei kleine orangefarbene und weiße Hunde sind im Schnee.
3.8	Der schwarze Hund geht durch das hohe Gras.	Der schwarze Hund läuft durch das Gras.
3.4	Zwei schwarze Hunde spielen im Schnee.	Ein schwarzer Hund gräbt im Schnee.
5.0	Ein Hund springt über eine Kette.	Ein Hund, der über eine Kette sprang.
4.6	Ein Mädchen mit einer schwarzen Geldbörse sitzt auf einer Holzbank.	Eine junge Frau mit einer schwarzen Geldbörse sitzt auf einer Holzbank.
2.2	Ein schwarzer und ein gelber Hund	Ein schwarzer Hund und ein braun-weißer Hund spielen auf einem Feld.
3.4	Drei Kinder in einer Ballgrube.	Mehrere Kinder spielen in einer Ballgrube.
3.6	Ein großer weißer und grauer Hund läuft durch einen gelben Tunnel in einem Hindernisparcours.	Ein weißer und schwarzer Hund läuft aus einer gelben und orangefarbenen Röhre.
4.8	Ein Schwimmer macht den Rückenschlag im Schwimmbad.	eine Person, die den Rückenschlag in einem Schwimmbad macht
0.0	Ein Mann steht rittlings mit dem Fahrrad auf einem felsigen Weg an einem See.	Eine Frau trägt ein weißes Stirnband, lila Tank Top und schwarze Handschuhe.
2.4	Ein brauner Hund läuft durch grünes Gras.	Ein brauner Hund läuft durch einen Fluss.
3.4	Ein kleiner weißer Hund und großer brauner Hund spielen auf dem Rasen.	Ein kleiner hellbrauner Hund läuft an einem großen braunen Hund vorbei, der im Gras steht.
3.4	Eine Frau hält einen Hund, während ein anderer Hund in der Nähe auf einem Feld steht.	Eine Dame hält einen Hund, während ein anderer Hund auf dem Hof spielt.
2.4	Ein schwarzer Hund, der durch das Wasser geht.	Zwei schwarze Hunde gehen durch den Schnee.
1.8	Ein schwarzer Hund läuft im Schnee.	Ein schwarzer Hund schwimmt mit einem Ball im Mund.
1.6	Eine in Grün gekleidete Frau spielt mit ihrem braunen Hund.	Ein brauner Hund leckt eine Mädchenhand, während er sich hinlegt.
4.6	Zwei Obdachlose stehen draußen mit einem Pappschild.	Zwei obdachlose junge Männer, die ein Schild aus Karton halten.
3.6	Ein brauner Hund watt im Wasser.	Ein Hund spritzt im trüben Wasser.
2.8	Ein Mann in einem orangefarbenen Hemd, der einen weißen Helm trägt, fährt Fahrrad.	Der Mann, der einen blauen Helm trägt, fährt einen Polaris.
1.8	Ein kleiner Junge steht vor einer Hochzeitsfeier und lacht.	Eine Person, die auf einer Bühne vor einer sitzenden Menschenmenge steht
3.6	Eine Person auf einem Schneemobil.	Eine Person auf einem Schneemobil im Mittelsprung.
0.8	Der Mann steht am Ufer und schlägt einen Ball mit einem Paddel.	Zwei Mädchen im Teenageralter stehen neben dem Strand und hören iPods.
0.4	Das über dem oberen Foto zeigt zwei Männer, die eine Pause machen.	Eine Person mit Badekappe und Schutzbrille, die einen Atemzug einnimmt.
4.6	Zwei braune Hunde laufen zusammen auf Sand	Zwei braune Hunde laufen auf dem Sand.
1.4	Ein schwarzer Hund jagt nach einem roten Frisbee.	Ein schwarzer Pudel läuft im Schnee.
3.0	Zwei Mädchen mit Pferdeschwänzen fahren eine Vergnügungspark-Fahrt.	Ein junges Mädchen ist auf einer Fahrt in einem Vergnügungspark.
4.2	Ein Hund, der im Sand gräbt.	Ein brauner Hund gräbt in den Sand.
0.0	Zwei Männer sitzen auf dem Bürgersteig vor Geschäften.	Eine Frau in einem Badeanzug geht einen Hund am Strand.
4.6	Ein schwarz-weiß gefleckter Hund springt über einen Bach.	Ein schwarz-weiß gefleckter Hund springt über den kleinen Wasserstrom.
3.0	Eine Person auf einem BMX Bike.	Ein Mann auf einem Fahrrad in der Luft
4.6	Zwei Hunde laufen durch hohes Gras.	Zwei Hunde laufen durch eine Rasenfläche.
1.0	Kleiner weißer Hund, der eine Leine trägt, die nach einem roten Ball springt.	Ein schwarz-weißer Hund gibt einen Stock im Schnee zurück.
3.2	Eine Gruppe von Menschen, die außerhalb eines Gebäudes stehen.	Eine große Gruppe von Menschen hat eine Linie außerhalb gebildet.
1.6	Eine Gruppe von vier Kindern, die in einem Garten tanzen.	Eine Gruppe von Kindern dehnt sich auf farbigen Matten.
4.8	eine Gruppe von Teenagern springen in die Luft am Strand.	Eine Gruppe junger Leute springt am Strand in die Luft.
4.4	Ein Junge winkt um einen Funkler.	Ein kleiner Junge dreht einen Funkler in der Luft.
2.6	Mehrere Leute sitzen in der Nacht um ein Feuer.	Eine Gruppe von Menschen stehen und sitzen nachts auf dem Boden herum.
4.0	Zwei verschiedene Rassen von braunen und weißen Hunden spielen am Strand.	Zwei Hunde spielen im Sand am Strand.
3.4	Ein Mann und zwei Frauen in Vampir-Kostümen gekleidet	Ein Mann und zwei Frauen in Kostümen gekleidet.
2.4	Zwei Jungs, einer trägt einen Hut, auf einem Spielplatz.	Junge in tan Hut lacht beim Sitzen in der Nähe von Spielgeräten.
5.0	Zwei Hunde spielen im Schnee.	Zwei Hunde spielen im Schnee.
0.4	Eine Frau hält ein Baby, während ein Mann es betrachtet, wie ein anderer Mann hält ein Kind beobachtet.	Eine Frau steht mit ihren Armen in einem Geschäft, während eine andere Frau eine Kamera hält.
4.6	Ein weißer flauschiger Hund läuft in reinem weißem Schnee.	Ein flauschiger, weißer Hund, der im Schnee läuft.
0.0	Eine Frau, die eine Zeitung hält.	Ein Mann Rollerblading auf einer Metallstange.
3.4	Eine Gruppe von Männern, die Blechblasinstrumente spielen.	Eine Gruppe von Jungs spielen Instrumente draußen.
0.0	Zwei Mädchen am Ufer beobachten Menschen in einem Boot Fisch.	Zwei Männer, einer in Rot und einer in Weiß spielen ein Basketballspiel.
4.0	ein Snowboarder springt in die Luft.	Ein Snowboarder fliegt durch die Luft.
0.6	Ein weißer Hund mit roten Ohren läuft im Schnee.	ein nasser schwarzer Hund mit einem roten Halsband ist im Fluss
